wavenumber_cm-1,angle_deg,third_beam_ratio_percent
2689.247,15.0,5.571008742702185e-08
2689.729,15.0,5.562602250369406e-08
2690.211,15.0,5.5542101326313995e-08
2690.693,15.0,5.545832361971206e-08
2691.175,15.0,5.5374689109338965e-08
2691.657,15.0,5.529119752119982e-08
2692.14,15.0,5.5207675806874605e-08
2692.622,15.0,5.512446953867303e-08
2693.104,15.0,5.5041405373665246e-08
2693.586,15.0,5.4958483040176804e-08
2694.068,15.0,5.487570226711868e-08
2694.55,15.0,5.4793062783974626e-08
2695.032,15.0,5.471056432079061e-08
2695.514,15.0,5.462820660819519e-08
2695.997,15.0,5.454581894806244e-08
2696.479,15.0,5.446374222142495e-08
2696.961,15.0,5.438180544011436e-08
2697.443,15.0,5.430000833702109e-08
2697.925,15.0,5.421835064562165e-08
2698.407,15.0,5.413683209994132e-08
2698.889,15.0,5.405545243456489e-08
2699.371,15.0,5.397421138465226e-08
2699.854,15.0,5.38929405666772e-08
2700.335,15.0,5.381214407459919e-08
2700.818,15.0,5.373114974021562e-08
2701.3,15.0,5.365046079995116e-08
2701.782,15.0,5.356990915872897e-08
2702.264,15.0,5.3489494555043805e-08
2702.746,15.0,5.340921672793055e-08
2703.228,15.0,5.332907541699422e-08
2703.71,15.0,5.324907036236907e-08
2704.192,15.0,5.3169201304756895e-08
2704.675,15.0,5.3089302704482216e-08
2705.157,15.0,5.300970514594836e-08
2705.639,15.0,5.293024280925098e-08
2706.121,15.0,5.285091543724574e-08
2706.603,15.0,5.277172277335198e-08
2707.085,15.0,5.2692664561522016e-08
2707.567,15.0,5.261374054626044e-08
2708.049,15.0,5.253495047258829e-08
2708.531,15.0,5.2456294086080886e-08
2709.014,15.0,5.237760836067979e-08
2709.496,15.0,5.22992188633906e-08
2709.978,15.0,5.222096229266243e-08
2710.46,15.0,5.214283839619153e-08
2710.942,15.0,5.2064846922224784e-08
2711.424,15.0,5.198698761951409e-08
2711.906,15.0,5.190926023736672e-08
2712.388,15.0,5.183166452559385e-08
2712.871,15.0,5.175403965668608e-08
2713.353,15.0,5.16767068091171e-08
2713.835,15.0,5.1599504884018766e-08
2714.317,15.0,5.152243363331125e-08
2714.799,15.0,5.144549280943581e-08
2715.281,15.0,5.136868216534318e-08
2715.763,15.0,5.1292001454521834e-08
2716.245,15.0,5.121545043095357e-08
2716.728,15.0,5.1138870432542255e-08
2717.21,15.0,5.1062578315327394e-08
2717.692,15.0,5.098641514993492e-08
2718.174,15.0,5.0910380692421085e-08
2718.656,15.0,5.0834474699350585e-08
2719.138,15.0,5.0758696927794105e-08
2719.62,15.0,5.068304713533892e-08
2720.102,15.0,5.060752508006743e-08
2720.584,15.0,5.053213052058808e-08
2721.067,15.0,5.045670719187714e-08
2721.549,15.0,5.038156716504604e-08
2722.031,15.0,5.0306553912327205e-08
2722.513,15.0,5.023166719433366e-08
2722.995,15.0,5.0156906772175603e-08
2723.477,15.0,5.0082272407471504e-08
2723.959,15.0,5.00077638623373e-08
2724.441,15.0,4.993338089937383e-08
2724.924,15.0,4.9858969350378345e-08
2725.406,15.0,4.9784837100903915e-08
2725.888,15.0,4.971082972391602e-08
2726.37,15.0,4.9636946984007094e-08
2726.852,15.0,4.956318864626333e-08
2727.334,15.0,4.9489554476253346e-08
2727.816,15.0,4.941604424004186e-08
2728.298,15.0,4.934265770416859e-08
2728.781,15.0,4.926924276579611e-08
2729.262,15.0,4.919625480210167e-08
2729.745,15.0,4.9123086611933285e-08
2730.227,15.0,4.905019280714397e-08
2730.709,15.0,4.897742154226284e-08
2731.191,15.0,4.8904772586730994e-08
2731.673,15.0,4.883224571050658e-08
2732.155,15.0,4.875984068399166e-08
2732.637,15.0,4.868755727809009e-08
2733.119,15.0,4.861539526417642e-08
2733.602,15.0,4.854320507754306e-08
2734.084,15.0,4.8471285414295176e-08
2734.566,15.0,4.839948645952638e-08
2735.048,15.0,4.832780798652425e-08
2735.53,15.0,4.825624976902465e-08
2736.012,15.0,4.818481158124833e-08
2736.494,15.0,4.811349319787205e-08
2736.976,15.0,4.8042294394057054e-08
2737.458,15.0,4.797121494541862e-08
2737.941,15.0,4.7900107531157655e-08
2738.423,15.0,4.782926636807338e-08
2738.905,15.0,4.775854388936285e-08
2739.387,15.0,4.768793987251206e-08
2739.869,15.0,4.7617454095458854e-08
2740.351,15.0,4.754708633661588e-08
2740.833,15.0,4.7476836374838214e-08
2741.315,15.0,4.740670398945644e-08
2741.798,15.0,4.733654382269998e-08
2742.28,15.0,4.7266646172710404e-08
2742.762,15.0,4.71968654393763e-08
2743.244,15.0,4.712720140385011e-08
2743.726,15.0,4.7057653847741704e-08
2744.208,15.0,4.698822255309827e-08
2744.69,15.0,4.6918907302436864e-08
2745.172,15.0,4.684970787872244e-08
2745.655,15.0,4.678048085796524e-08
2746.137,15.0,4.671151267799535e-08
2746.619,15.0,4.664265967608773e-08
2747.101,15.0,4.657392163700601e-08
2747.583,15.0,4.650529834594826e-08
2748.065,15.0,4.643678958855845e-08
2748.547,15.0,4.636839515092417e-08
2749.029,15.0,4.630011481957416e-08
2749.511,15.0,4.623194838148486e-08
2749.994,15.0,4.6163754553800375e-08
2750.476,15.0,4.609581550009635e-08
2750.958,15.0,4.602798970277165e-08
2751.44,15.0,4.596027695055178e-08
2751.922,15.0,4.5892677032602754e-08
2752.404,15.0,4.582518973853077e-08
2752.886,15.0,4.575781485836667e-08
2753.368,15.0,4.5690552182587625e-08
2753.851,15.0,4.562326230159829e-08
2754.333,15.0,4.555622363942552e-08
2754.815,15.0,4.5489296555207505e-08
2755.297,15.0,4.54224808411378e-08
2755.779,15.0,4.53557762898331e-08
2756.261,15.0,4.528918269436015e-08
2756.743,15.0,4.522269984819124e-08
2757.225,15.0,4.515632754523447e-08
2757.708,15.0,4.5089928221409084e-08
2758.189,15.0,4.5023913746690475e-08
2758.672,15.0,4.495773493875836e-08
2759.154,15.0,4.4891802983601676e-08
2759.636,15.0,4.482598054711531e-08
2760.118,15.0,4.476026742573566e-08
2760.6,15.0,4.469466341632045e-08
2761.082,15.0,4.462916831614755e-08
2761.564,15.0,4.4563781922925446e-08
2762.046,15.0,4.4498504034751903e-08
2762.529,15.0,4.4433199355994507e-08
2763.011,15.0,4.4368138097999225e-08
2763.493,15.0,4.430318474146439e-08
2763.975,15.0,4.423833908615562e-08
2764.457,15.0,4.417360093225959e-08
2764.939,15.0,4.4108970080365426e-08
2765.421,15.0,4.404444633147626e-08
2765.903,15.0,4.398002948699494e-08
2766.385,15.0,4.391571934874174e-08
2766.868,15.0,4.385138262697063e-08
2767.35,15.0,4.3787285528611585e-08
2767.832,15.0,4.3723294543968154e-08
2768.314,15.0,4.3659409476473604e-08
2768.796,15.0,4.359563012997478e-08
2769.278,15.0,4.35319563087204e-08
2769.76,15.0,4.3468387817356946e-08
2770.242,15.0,4.340492446093047e-08
2770.725,15.0,4.334143470484718e-08
2771.207,15.0,4.327818125215821e-08
2771.689,15.0,4.3215032351547006e-08
2772.171,15.0,4.3151987809655693e-08
2772.653,15.0,4.3089047433524063e-08
2773.135,15.0,4.302621103059042e-08
2773.617,15.0,4.296347840867847e-08
2774.099,15.0,4.290084937600988e-08
2774.582,15.0,4.283819412731988e-08
2775.064,15.0,4.277577191329976e-08
2775.546,15.0,4.271345271514745e-08
2776.028,15.0,4.265123634265518e-08
2776.51,15.0,4.2589122605994844e-08
2776.992,15.0,4.252711131572852e-08
2777.474,15.0,4.246520228281976e-08
2777.956,15.0,4.240339531859715e-08
2778.438,15.0,4.234169023478717e-08
2778.921,15.0,4.227995914121431e-08
2779.403,15.0,4.221845746534032e-08
2779.885,15.0,4.215705710696628e-08
2780.367,15.0,4.209575787936225e-08
2780.849,15.0,4.2034559596153204e-08
2781.331,15.0,4.197346207137459e-08
2781.813,15.0,4.1912465119415794e-08
2782.295,15.0,4.1851568555061436e-08
2782.778,15.0,4.17906461639645e-08
2783.26,15.0,4.1729950027972635e-08
2783.742,15.0,4.166935372580363e-08
2784.224,15.0,4.160885707373854e-08
2784.706,15.0,4.154845988844203e-08
2785.188,15.0,4.148816198694309e-08
2785.67,15.0,4.142796318665515e-08
2786.152,15.0,4.136786330535247e-08
2786.635,15.0,4.1307737779997e-08
2787.116,15.0,4.124795957267762e-08
2787.599,15.0,4.1188031385709374e-08
2788.081,15.0,4.1128325569081214e-08
2788.563,15.0,4.106871776551268e-08
2789.045,15.0,4.100920779498732e-08
2789.527,15.0,4.094979547787756e-08
2790.009,15.0,4.089048063490203e-08
2790.491,15.0,4.083126308715031e-08
2790.973,15.0,4.0772142656081256e-08
2791.456,15.0,4.0712996808768466e-08
2791.938,15.0,4.065407027743146e-08
2792.42,15.0,4.059524032894115e-08
2792.902,15.0,4.0536506786195536e-08
2793.384,15.0,4.047786947246252e-08
2793.866,15.0,4.04193282113562e-08
2794.348,15.0,4.036088282685484e-08
2794.83,15.0,4.030253314330061e-08
2795.312,15.0,4.024427898537646e-08
2795.795,15.0,4.018599961570139e-08
2796.277,15.0,4.012793618182049e-08
2796.759,15.0,4.006996774941619e-08
2797.241,15.0,4.001209414460075e-08
2797.723,15.0,3.995431519383969e-08
2798.205,15.0,3.9896630723941396e-08
2798.687,15.0,3.983904056207802e-08
2799.169,15.0,3.978154453576264e-08
2799.652,15.0,3.972402347899744e-08
2800.134,15.0,3.966671540212702e-08
2800.616,15.0,3.960950094509731e-08
2801.098,15.0,3.9552379936805014e-08
2801.58,15.0,3.949535220651383e-08
2802.062,15.0,3.943841758382405e-08
2802.544,15.0,3.938157589867826e-08
2803.026,15.0,3.932482698136911e-08
2803.509,15.0,3.9268053214438684e-08
2803.991,15.0,3.9211489516633836e-08
2804.473,15.0,3.915501807924077e-08
2804.955,15.0,3.909863873392055e-08
2805.437,15.0,3.9042351312675306e-08
2805.919,15.0,3.8986155647838666e-08
2806.401,15.0,3.893005157208671e-08
2806.883,15.0,3.8874038918442067e-08
2807.365,15.0,3.8818117520256694e-08
2807.848,15.0,3.876217147527078e-08
2808.33,15.0,3.870643227786834e-08
2808.812,15.0,3.865078383764662e-08
2809.294,15.0,3.859522598931131e-08
2809.776,15.0,3.8539758567885664e-08
2810.258,15.0,3.8484381408727286e-08
2810.74,15.0,3.84290943475391e-08
2811.222,15.0,3.8373897220333427e-08
2811.705,15.0,3.831867562605844e-08
2812.187,15.0,3.826365806196015e-08
2812.669,15.0,3.820872994156208e-08
2813.151,15.0,3.815389110221158e-08
2813.633,15.0,3.809914138157354e-08
2814.115,15.0,3.804448061764878e-08
2814.597,15.0,3.7989908648761244e-08
2815.079,15.0,3.7935425313552335e-08
2815.562,15.0,3.7880917690443624e-08
2816.043,15.0,3.7826723900404896e-08
2816.526,15.0,3.7772393106594774e-08
2817.008,15.0,3.771826288147784e-08
2817.49,15.0,3.7664220487810605e-08
2817.972,15.0,3.76102657661818e-08
2818.454,15.0,3.755639855749917e-08
2818.936,15.0,3.7502618702986814e-08
2819.418,15.0,3.744892604419112e-08
2819.9,15.0,3.739532042297835e-08
2820.383,15.0,3.734169073699898e-08
2820.865,15.0,3.7288258897569274e-08
2821.347,15.0,3.723491362288865e-08
2821.829,15.0,3.7181654756093145e-08
2822.311,15.0,3.71284821406256e-08
2822.793,15.0,3.707539562024853e-08
2823.275,15.0,3.7022395039030725e-08
2823.757,15.0,3.6969480241363705e-08
2824.24,15.0,3.6916541556758404e-08
2824.722,15.0,3.686379803776235e-08
2825.204,15.0,3.6811139837020216e-08
2825.686,15.0,3.6758566800170895e-08
2826.168,15.0,3.670607877314009e-08
2826.65,15.0,3.665367560218859e-08
2827.132,15.0,3.660135713387048e-08
2827.614,15.0,3.6549123215045255e-08
2828.096,15.0,3.649697369289228e-08
2828.579,15.0,3.6444800483099864e-08
2829.061,15.0,3.639281947131893e-08
2829.543,15.0,3.634092239923867e-08
2830.025,15.0,3.62891091152472e-08
2830.507,15.0,3.6237379468035963e-08
2830.989,15.0,3.6185733306604276e-08
2831.471,15.0,3.61341704802515e-08
2831.953,15.0,3.608269083858057e-08
2832.436,15.0,3.603118768572978e-08
2832.918,15.0,3.597987413521785e-08
2833.4,15.0,3.592864331967613e-08
2833.882,15.0,3.5877495089902025e-08
2834.364,15.0,3.5826429296995116e-08
2834.846,15.0,3.5775445792346125e-08
2835.328,15.0,3.572454442764567e-08
2835.81,15.0,3.567372505488417e-08
2836.292,15.0,3.562298752634077e-08
2836.775,15.0,3.5572226684329785e-08
2837.257,15.0,3.552165257128769e-08
2837.739,15.0,3.54711598607775e-08
2838.221,15.0,3.542074840624797e-08
2838.703,15.0,3.537041806145252e-08
2839.185,15.0,3.532016868044129e-08
2839.667,15.0,3.527000011753107e-08
2840.149,15.0,3.5219912227357644e-08
2840.632,15.0,3.516980119871668e-08
2841.114,15.0,3.511987438564644e-08
2841.596,15.0,3.5070027810612166e-08
2842.078,15.0,3.502026132939304e-08
2842.56,15.0,3.4970574798046516e-08
2843.042,15.0,3.492096807292838e-08
2843.524,15.0,3.487144101067673e-08
2844.006,15.0,3.482199346820927e-08
2844.489,15.0,3.477252296157157e-08
2844.97,15.0,3.4723336371749917e-08
2845.453,15.0,3.4674024520036915e-08
2845.935,15.0,3.462489379526927e-08
2846.417,15.0,3.457584187886273e-08
2846.899,15.0,3.452686862943575e-08
2847.381,15.0,3.44779739058907e-08
2847.863,15.0,3.442915756741298e-08
2848.345,15.0,3.438041947345362e-08
2848.827,15.0,3.4331759483765264e-08
2849.31,15.0,3.428307674671914e-08
2849.792,15.0,3.423457270720972e-08
2850.274,15.0,3.418614635256401e-08
2850.756,15.0,3.413779754363913e-08
2851.238,15.0,3.4089526141555045e-08
2851.72,15.0,3.4041332007718416e-08
2852.202,15.0,3.399321500380436e-08
2852.684,15.0,3.394517499176604e-08
2853.167,15.0,3.3897112404987924e-08
2853.649,15.0,3.3849226122662573e-08
2854.131,15.0,3.3801416419421823e-08
2854.613,15.0,3.3753683158306667e-08
2855.095,15.0,3.370602620263215e-08
2855.577,15.0,3.365844541597982e-08
2856.059,15.0,3.3610940662203056e-08
2856.541,15.0,3.356351180543184e-08
2857.023,15.0,3.3516158710054344e-08
2857.506,15.0,3.34687832332182e-08
2857.988,15.0,3.3421581411364114e-08
2858.47,15.0,3.337445494541007e-08
2858.952,15.0,3.332740370082137e-08
2859.434,15.0,3.328042754332472e-08
2859.916,15.0,3.323352633891928e-08
2860.398,15.0,3.318669995385805e-08
2860.88,15.0,3.3139948254670886e-08
2861.363,15.0,3.30931743449877e-08
2861.845,15.0,3.3046571772423774e-08
2862.327,15.0,3.300004348660115e-08
2862.809,15.0,3.29535893551034e-08
2863.291,15.0,3.290720924576185e-08
2863.773,15.0,3.286090302667233e-08
2864.255,15.0,3.281467056619436e-08
2864.737,15.0,3.2768511732947575e-08
2865.219,15.0,3.272242639580391e-08
2865.702,15.0,3.2676319039552594e-08
2866.184,15.0,3.263038045408305e-08
2866.666,15.0,3.258451497263207e-08
2867.148,15.0,3.253872246509945e-08
2867.63,15.0,3.249300280165e-08
2868.112,15.0,3.244735585270614e-08
2868.594,15.0,3.2401781488940234e-08
2869.076,15.0,3.2356279581284944e-08
2869.559,15.0,3.231075582378015e-08
2870.041,15.0,3.2265398591804105e-08
2870.523,15.0,3.222011342998439e-08
2871.005,15.0,3.217490021025888e-08
2871.487,15.0,3.212975880483196e-08
2871.969,15.0,3.2084689086143366e-08
2872.451,15.0,3.203969092689051e-08
2872.933,15.0,3.199476420002544e-08
2873.416,15.0,3.194981579173686e-08
2873.897,15.0,3.190512453649087e-08
2874.38,15.0,3.186031865478193e-08
2874.862,15.0,3.181567653894082e-08
2875.344,15.0,3.1771105223702875e-08
2875.826,15.0,3.172660458350214e-08
2876.308,15.0,3.168217449301974e-08
2876.79,15.0,3.163781482719333e-08
2877.272,15.0,3.159352546120116e-08
2877.754,15.0,3.154930627046039e-08
2878.237,15.0,3.1505065607640466e-08
2878.719,15.0,3.146098653959578e-08
2879.201,15.0,3.141697727427678e-08
2879.683,15.0,3.137303768807702e-08
2880.165,15.0,3.132916765764153e-08
2880.647,15.0,3.1285367059846563e-08
2881.129,15.0,3.1241635771818356e-08
2881.611,15.0,3.119797367091347e-08
2882.094,15.0,3.1154290264465354e-08
2882.576,15.0,3.111076631377487e-08
2883.058,15.0,3.1067311183484164e-08
2883.54,15.0,3.10239247519166e-08
2884.022,15.0,3.098060689763407e-08
2884.504,15.0,3.0937357499429584e-08
2884.986,15.0,3.0894176436341117e-08
2885.468,15.0,3.085106358763621e-08
2885.95,15.0,3.080801883282513e-08
2886.433,15.0,3.076495295877622e-08
2886.915,15.0,3.0722044171861856e-08
2887.397,15.0,3.0679203118522734e-08
2887.879,15.0,3.0636429679211426e-08
2888.361,15.0,3.059372373460022e-08
2888.843,15.0,3.055108516560438e-08
2889.325,15.0,3.0508513853376866e-08
2889.807,15.0,3.0466009679291534e-08
2890.29,15.0,3.0423484550652125e-08
2890.772,15.0,3.038111443659082e-08
2891.254,15.0,3.0338811105948907e-08
2891.736,15.0,3.029657444102936e-08
2892.218,15.0,3.025440432436334e-08
2892.7,15.0,3.021230063871783e-08
2893.182,15.0,3.017026326707863e-08
2893.664,15.0,3.0128292092660406e-08
2894.146,15.0,3.0086386998913584e-08
2894.629,15.0,3.004446113482544e-08
2895.111,15.0,3.00026879901588e-08
2895.593,15.0,2.996098057761834e-08
2896.075,15.0,2.991933878155601e-08
2896.557,15.0,2.9877762486551827e-08
2897.039,15.0,2.9836251577408285e-08
2897.521,15.0,2.979480593914949e-08
2898.003,15.0,2.9753425457022988e-08
2898.486,15.0,2.971202436735728e-08
2898.968,15.0,2.9670773988730265e-08
2899.45,15.0,2.962958842309012e-08
2899.932,15.0,2.9588467556576806e-08
2900.414,15.0,2.954741127555767e-08
2900.896,15.0,2.950641946660724e-08
2901.378,15.0,2.94654920165348e-08
2901.86,15.0,2.9424628812366762e-08
2902.343,15.0,2.9383745162552133e-08
2902.824,15.0,2.9343094690922032e-08
2903.307,15.0,2.930233923517979e-08
2903.789,15.0,2.9261732021478193e-08
2904.271,15.0,2.9221188491848098e-08
2904.753,15.0,2.91807085346206e-08
2905.235,15.0,2.914029203835255e-08
2905.717,15.0,2.9099938891812015e-08
2906.199,15.0,2.905964898398007e-08
2906.681,15.0,2.9019422204054282e-08
2907.164,15.0,2.897917517956892e-08
2907.646,15.0,2.89390744543094e-08
2908.128,15.0,2.889903652561455e-08
2908.61,15.0,2.8859061283539306e-08
2909.092,15.0,2.8819148618349042e-08
2909.574,15.0,2.8779298420529827e-08
2910.056,15.0,2.873951058077513e-08
2910.538,15.0,2.869978498998876e-08
2911.021,15.0,2.8660039314491163e-08
2911.503,15.0,2.8620438023786182e-08
2911.985,15.0,2.85808986558069e-08
2912.467,15.0,2.8541421102305734e-08
2912.949,15.0,2.8502005255240022e-08
2913.431,15.0,2.8462651006770953e-08
2913.913,15.0,2.8423358249279577e-08
2914.395,15.0,2.8384126875347722e-08
2914.877,15.0,2.8344956777766285e-08
2915.36,15.0,2.830576677419174e-08
2915.842,15.0,2.8266719035091097e-08
2916.324,15.0,2.822773225173772e-08
2916.806,15.0,2.8188806317748495e-08
2917.288,15.0,2.814994112694864e-08
2917.77,15.0,2.8111136573366743e-08
2918.252,15.0,2.807239255123403e-08
2918.734,15.0,2.8033708954988872e-08
2919.217,15.0,2.7995005610626024e-08
2919.699,15.0,2.795644267510977e-08
2920.181,15.0,2.7917939849792524e-08
2920.663,15.0,2.7879497029932335e-08
2921.145,15.0,2.7841114110983912e-08
2921.627,15.0,2.7802790988593653e-08
2922.109,15.0,2.7764527558626023e-08
2922.591,15.0,2.7726323717130767e-08
2923.073,15.0,2.768817936036587e-08
2923.556,15.0,2.76500154319723e-08
2924.038,15.0,2.7611989857117506e-08
2924.52,15.0,2.7574023456747816e-08
2925.002,15.0,2.753611612791409e-08
2925.484,15.0,2.7498267767875933e-08
2925.966,15.0,2.746047827407713e-08
2926.448,15.0,2.7422747544169258e-08
2926.93,15.0,2.738507547599552e-08
2927.413,15.0,2.7347383992074207e-08
2927.895,15.0,2.7309829062865825e-08
2928.377,15.0,2.7272332489893738e-08
2928.859,15.0,2.723489417178463e-08
2929.341,15.0,2.719751400736544e-08
2929.823,15.0,2.7160191895652487e-08
2930.305,15.0,2.7122927735856548e-08
2930.787,15.0,2.7085721427383525e-08
2931.27,15.0,2.704849585810579e-08
2931.751,15.0,2.701148196300755e-08
2932.234,15.0,2.6974371833942936e-08
2932.716,15.0,2.6937396047780095e-08
2933.198,15.0,2.6900477612655194e-08
2933.68,15.0,2.6863616429129935e-08
2934.162,15.0,2.6826812397953346e-08
2934.644,15.0,2.6790065420067238e-08
2935.126,15.0,2.6753375396604346e-08
2935.608,15.0,2.6716742228886107e-08
2936.091,15.0,2.6680089992679485e-08
2936.573,15.0,2.6643570358612295e-08
2937.055,15.0,2.6607107285178674e-08
2937.537,15.0,2.657070067445948e-08
2938.019,15.0,2.6534350428714556e-08
2938.501,15.0,2.649805645039627e-08
2938.983,15.0,2.6461818642142715e-08
2939.465,15.0,2.6425636906775912e-08
2939.948,15.0,2.638943625571621e-08
2940.43,15.0,2.6353366491171346e-08
2940.912,15.0,2.6317352508897378e-08
2941.394,15.0,2.6281394212470504e-08
2941.876,15.0,2.624549150562967e-08
2942.358,15.0,2.6209644292316397e-08
2942.84,15.0,2.617385247664701e-08
2943.322,15.0,2.6138115962927452e-08
2943.804,15.0,2.6102434655639726e-08
2944.287,15.0,2.606673460340179e-08
2944.769,15.0,2.6031163537206042e-08
2945.251,15.0,2.5995647391792654e-08
2945.733,15.0,2.596018607237788e-08
2946.215,15.0,2.5924779484356165e-08
2946.697,15.0,2.588942753330027e-08
2947.179,15.0,2.5854130124971773e-08
2947.661,15.0,2.5818887165297866e-08
2948.144,15.0,2.5783625611432358e-08
2948.626,15.0,2.57484913800788e-08
2949.108,15.0,2.571341131606935e-08
2949.59,15.0,2.5678385326062604e-08
2950.072,15.0,2.56434133168821e-08
2950.554,15.0,2.5608495195536354e-08
2951.036,15.0,2.5573630869211174e-08
2951.518,15.0,2.5538820245267307e-08
2952.0,15.0,2.5504063231245856e-08
2952.483,15.0,2.5469287791470537e-08
2952.965,15.0,2.543463783135328e-08
2953.447,15.0,2.5400041204635238e-08
2953.929,15.0,2.5365497819558863e-08
2954.411,15.0,2.5331007584537615e-08
2954.893,15.0,2.5296570408164107e-08
2955.375,15.0,2.526218619920328e-08
2955.857,15.0,2.5227854866589958e-08
2956.34,15.0,2.519350525692408e-08
2956.822,15.0,2.5159279513747277e-08
2957.304,15.0,2.512510637457944e-08
2957.786,15.0,2.5090985749057174e-08
2958.268,15.0,2.5056917546977902e-08
2958.75,15.0,2.5022901678308365e-08
2959.232,15.0,2.4988938053200058e-08
2959.714,15.0,2.4955026581966297e-08
2960.197,15.0,2.4921096981413007e-08
2960.678,15.0,2.4887359743218338e-08
2961.161,15.0,2.485353421880953e-08
2961.643,15.0,2.4819830576975423e-08
2962.125,15.0,2.478617864295123e-08
2962.607,15.0,2.4752578328067052e-08
2963.089,15.0,2.4719029543821348e-08
2963.571,15.0,2.4685532201880717e-08
2964.053,15.0,2.4652086214084552e-08
2964.535,15.0,2.4618691492432756e-08
2965.018,15.0,2.4585278824758013e-08
2965.5,15.0,2.455198647797499e-08
2965.982,15.0,2.4518745134164302e-08
2966.464,15.0,2.4485554705991448e-08
2966.946,15.0,2.4452415106292695e-08
2967.428,15.0,2.4419326248062347e-08
2967.91,15.0,2.4386288044470752e-08
2968.392,15.0,2.4353300408841075e-08
2968.875,15.0,2.4320294972736117e-08
2969.357,15.0,2.4287408318139148e-08
2969.839,15.0,2.4254571972292828e-08
2970.321,15.0,2.4221785849185017e-08
2970.803,15.0,2.4189049862954994e-08
2971.285,15.0,2.415636392791793e-08
2971.767,15.0,2.412372795853634e-08
2972.249,15.0,2.4091141869447053e-08
2972.731,15.0,2.4058605575442537e-08
2973.214,15.0,2.402605164353906e-08
2973.696,15.0,2.3993614787593564e-08
2974.178,15.0,2.3961227471907216e-08
2974.66,15.0,2.392888961190666e-08
2975.142,15.0,2.3896601123191566e-08
2975.624,15.0,2.3864361921518355e-08
2976.106,15.0,2.3832171922799442e-08
2976.588,15.0,2.380003104310978e-08
2977.071,15.0,2.3767872668999926e-08
2977.553,15.0,2.3735829877688145e-08
2978.035,15.0,2.3703835954399352e-08
2978.517,15.0,2.3671890815837468e-08
2978.999,15.0,2.363999437886447e-08
2979.481,15.0,2.360814656049893e-08
2979.963,15.0,2.3576347277919974e-08
2980.445,15.0,2.3544596448453455e-08
2980.927,15.0,2.3512893989591973e-08
2981.41,15.0,2.3481174196557138e-08
2981.892,15.0,2.344956833190857e-08
2982.374,15.0,2.341801059108453e-08
2982.856,15.0,2.338650089219309e-08
2983.338,15.0,2.335503915349711e-08
2983.82,15.0,2.332362529341513e-08
2984.302,15.0,2.329225923051191e-08
2984.784,15.0,2.3260940883508068e-08
2985.267,15.0,2.322960534374469e-08
2985.749,15.0,2.319838228390459e-08
2986.231,15.0,2.3167206696879e-08
2986.713,15.0,2.313607850200713e-08
2987.195,15.0,2.3104997618768682e-08
2987.677,15.0,2.307396396680412e-08
2988.159,15.0,2.3042977465898458e-08
2988.641,15.0,2.3012038035985642e-08
2989.124,15.0,2.298108155375275e-08
2989.605,15.0,2.2950300069654166e-08
2990.088,15.0,2.29194375247747e-08
2990.57,15.0,2.2888685678142396e-08
2991.052,15.0,2.2857980504278807e-08
2991.534,15.0,2.2827321924017806e-08
2992.016,15.0,2.2796709858349085e-08
2992.498,15.0,2.276614422840279e-08
2992.98,15.0,2.2735624955458907e-08
2993.462,15.0,2.2705151960943813e-08
2993.945,15.0,2.2674662088278278e-08
2994.427,15.0,2.264428151111028e-08
2994.909,15.0,2.261394697737739e-08
2995.391,15.0,2.2583658409098304e-08
2995.873,15.0,2.255341572843572e-08
2996.355,15.0,2.2523218857697227e-08
2996.837,15.0,2.249306771933429e-08
2997.319,15.0,2.2462962235951518e-08
2997.802,15.0,2.243284001265945e-08
2998.284,15.0,2.24028257019242e-08
2998.766,15.0,2.2372856814670407e-08
2999.248,15.0,2.234293327407792e-08
2999.73,15.0,2.2313055003465186e-08
3000.212,15.0,2.2283221926298432e-08
3000.694,15.0,2.2253433966186313e-08
3001.176,15.0,2.222369104687546e-08
3001.658,15.0,2.219399309226268e-08
3002.141,15.0,2.216427855210958e-08
3002.623,15.0,2.2134670392034185e-08
3003.105,15.0,2.210510696903169e-08
3003.587,15.0,2.2075588207562935e-08
3004.069,15.0,2.204611403222848e-08
3004.551,15.0,2.20166843677722e-08
3005.033,15.0,2.1987299139078684e-08
3005.515,15.0,2.1957958271169337e-08
3005.998,15.0,2.192860095390256e-08
3006.48,15.0,2.1899348674843045e-08
3006.962,15.0,2.1870140532323618e-08
3007.444,15.0,2.1840976451927685e-08
3007.926,15.0,2.181185635937566e-08
3008.408,15.0,2.1782780180526994e-08
3008.89,15.0,2.175374784137999e-08
3009.372,15.0,2.1724759268070026e-08
3009.854,15.0,2.169581438686779e-08
3010.337,15.0,2.1666853208354796e-08
3010.819,15.0,2.1637995581012794e-08
3011.301,15.0,2.1609181425273528e-08
3011.783,15.0,2.1580410667956385e-08
3012.265,15.0,2.155168323602361e-08
3012.747,15.0,2.1522999056566812e-08
3013.229,15.0,2.149435805681592e-08
3013.711,15.0,2.146576016413817e-08
3014.194,15.0,2.143714610827013e-08
3014.676,15.0,2.140863430142748e-08
3015.158,15.0,2.1380165384413882e-08
3015.64,15.0,2.1351739285133145e-08
3016.122,15.0,2.1323355931622156e-08
3016.604,15.0,2.12950152520554e-08
3017.086,15.0,2.1266717174738794e-08
3017.568,15.0,2.1238461628110724e-08
3018.051,15.0,2.1210190051454294e-08
