wavenumber_cm1,eta3_10deg_percent,eta3_15deg_percent,engineering_threshold_percent
3131.83,1.4242523094042792e-08,1.49293749320916e-08,0.1
3132.312,1.4200818106277046e-08,1.4886867810109804e-08,0.1
3132.794,1.4159225925208841e-08,1.4844472490046852e-08,0.1
3133.276,1.4117746262082836e-08,1.4802188693257305e-08,0.1
3133.759,1.4076293120772488e-08,1.4759928762310222e-08,0.1
3134.24,1.4035123338224929e-08,1.4717954558345117e-08,0.1
3134.723,1.3993894258792106e-08,1.4675916746159295e-08,0.1
3135.205,1.3952862025008548e-08,1.463407649843997e-08,0.1
3135.687,1.3911940875573706e-08,1.4592346390391853e-08,0.1
3136.169,1.3871130526030276e-08,1.4550726147432248e-08,0.1
3136.651,1.3830430692634925e-08,1.4509215495646357e-08,0.1
3137.133,1.3789841092354441e-08,1.4467814161791096e-08,0.1
3137.615,1.3749361442864032e-08,1.4426521873284035e-08,0.1
3138.097,1.3708991462541549e-08,1.4385338358214432e-08,0.1
3138.58,1.3668647455784521e-08,1.4344178240063573e-08,0.1
3139.062,1.3628496197824597e-08,1.4303211683046676e-08,0.1
3139.544,1.3588453767807416e-08,1.4262353087138652e-08,0.1
3140.026,1.3548519886918546e-08,1.4221602183073462e-08,0.1
3140.508,1.3508694277039556e-08,1.4180958702239542e-08,0.1
3140.99,1.3468976660748605e-08,1.4140422376680305e-08,0.1
3141.472,1.3429366761317051e-08,1.4099992939093882e-08,0.1
3141.954,1.3389864302704388e-08,1.4059670122827942e-08,0.1
3142.437,1.3350387387798621e-08,1.4019370335614525e-08,0.1
3142.919,1.3311099206953486e-08,1.3979260184469718e-08,0.1
3143.401,1.3271917642379065e-08,1.3939255858043171e-08,0.1
3143.883,1.3232842420788822e-08,1.3899357092279092e-08,0.1
3144.365,1.3193873269579642e-08,1.3859563623762149e-08,0.1
3144.847,1.3155009916823237e-08,1.3819875189724105e-08,0.1
3145.329,1.311625209128261e-08,1.3780291528036505e-08,0.1
3145.811,1.3077599522388298e-08,1.3740812377208612e-08,0.1
3146.293,1.3039051940249464e-08,1.3701437476386242e-08,0.1
3146.776,1.3000529427340173e-08,1.3662085198353771e-08,0.1
3147.258,1.2962191228161204e-08,1.3622918232472308e-08,0.1
3147.74,1.2923957209554277e-08,1.3583854737315032e-08,0.1
3148.222,1.2885827104317641e-08,1.3544894454568762e-08,0.1
3148.704,1.284780064591824e-08,1.3506037126545674e-08,0.1
3149.186,1.2809877568487773e-08,1.3467282496191468e-08,0.1
3149.668,1.27720576068228e-08,1.3428630307073506e-08,0.1
3150.15,1.2734340496385012e-08,1.3390080303388941e-08,0.1
3150.633,1.26966480413206e-08,1.3351552567948391e-08,0.1
3151.115,1.2659136054371637e-08,1.3313206380889345e-08,0.1
3151.597,1.262172612844201e-08,1.3274961615059969e-08,0.1
3152.079,1.2584418001628722e-08,1.32368180171414e-08,0.1
3152.561,1.254721141267563e-08,1.3198775334435669e-08,0.1
3153.043,1.25101061009911e-08,1.3160833314857172e-08,0.1
3153.525,1.247310180662243e-08,1.3122991706939442e-08,0.1
3154.007,1.2436198270275462e-08,1.3085250259824744e-08,0.1
3154.49,1.2399318982741215e-08,1.3047530732478562e-08,0.1
3154.972,1.2362616394833617e-08,1.3009989063356936e-08,0.1
3155.454,1.2326013790403304e-08,1.2972546805618643e-08,0.1
3155.936,1.2289510912732186e-08,1.2935203710848472e-08,0.1
3156.418,1.2253107505750072e-08,1.2897959531235524e-08,0.1
3156.9,1.2216803314020731e-08,1.2860814019571132e-08,0.1
3157.382,1.2180598082751614e-08,1.2823766929253805e-08,0.1
3157.864,1.2144491557781951e-08,1.2786818014277771e-08,0.1
3158.346,1.2108483485588515e-08,1.2749967029242756e-08,0.1
3158.829,1.2072499213374125e-08,1.271313757905354e-08,0.1
3159.311,1.203668749164218e-08,1.2676481921982317e-08,0.1
3159.793,1.2000973465387578e-08,1.2639923461721808e-08,0.1
3160.275,1.196535688361002e-08,1.2603461955250452e-08,0.1
3160.757,1.1929837495941633e-08,1.2567097160144065e-08,0.1
3161.239,1.1894415052633768e-08,1.2530828834568382e-08,0.1
3161.721,1.1859089304562446e-08,1.2494656737277546e-08,0.1
3162.203,1.1823860003231047e-08,1.2458580627617557e-08,0.1
3162.686,1.1788654110332614e-08,1.2422525716824055e-08,0.1
3163.167,1.1753689749888451e-08,1.2386715411487327e-08,0.1
3163.65,1.1718675910661852e-08,1.2350851673247023e-08,0.1
3164.132,1.1683830121472657e-08,1.2315157316156786e-08,0.1
3164.614,1.1649079545294405e-08,1.2279557751691006e-08,0.1
3165.096,1.1614423937330952e-08,1.2244052742690464e-08,0.1
3165.578,1.1579863053396229e-08,1.2208642052576009e-08,0.1
3166.06,1.1545396649916107e-08,1.2173325445345441e-08,0.1
3166.542,1.1511024483919989e-08,1.2138102685571425e-08,0.1
3167.024,1.1476746313051432e-08,1.2102973538400064e-08,0.1
3167.507,1.1442491070813311e-08,1.2067865178137316e-08,0.1
3167.989,1.1408400359293869e-08,1.2032922746901524e-08,0.1
3168.471,1.1374402918946517e-08,1.1998073226654e-08,0.1
3168.953,1.1340498509824624e-08,1.19633163848218e-08,0.1
3169.435,1.1306686892585326e-08,1.1928651989401997e-08,0.1
3169.917,1.127296782847374e-08,1.1894079808954953e-08,0.1
3170.399,1.1239341079339598e-08,1.1859599612605092e-08,0.1
3170.881,1.1205806407626808e-08,1.1825211170041624e-08,0.1
3171.364,1.1172294288204238e-08,1.1790843191060265e-08,0.1
3171.846,1.1138943250830156e-08,1.1756637756544296e-08,0.1
3172.328,1.1105683581269136e-08,1.1722523387765872e-08,0.1
3172.81,1.107251504432621e-08,1.1688499856648132e-08,0.1
3173.292,1.1039437405398286e-08,1.1654566935676224e-08,0.1
3173.774,1.1006450430466952e-08,1.1620724397882e-08,0.1
3174.256,1.0973553886098214e-08,1.158697201685836e-08,0.1
3174.738,1.0940747539439372e-08,1.1553309566743791e-08,0.1
3175.22,1.0908031158220862e-08,1.151973682223008e-08,0.1
3175.703,1.0875336913733792e-08,1.1486184184064756e-08,0.1
3176.185,1.084279995436206e-08,1.1452790361965856e-08,0.1
3176.667,1.0810352266621344e-08,1.141948557236738e-08,0.1
3177.149,1.0777993620553773e-08,1.1386269592147113e-08,0.1
3177.631,1.0745723786780081e-08,1.1353142198730316e-08,0.1
3178.113,1.0713542536491229e-08,1.132010317008267e-08,0.1
3178.595,1.0681449641449497e-08,1.1287152284713048e-08,0.1
3179.077,1.0649444873987336e-08,1.1254289321665035e-08,0.1
3179.56,1.0617461880654749e-08,1.1221446153072004e-08,0.1
3180.042,1.058563286928366e-08,1.1188758555235304e-08,0.1
3180.524,1.0553891305429512e-08,1.1156158219632367e-08,0.1
3181.006,1.0522236963691207e-08,1.1123644927456876e-08,0.1
3181.488,1.0490669619231891e-08,1.1091218460436241e-08,0.1
3181.97,1.0459189047776167e-08,1.1058878600830393e-08,0.1
3182.452,1.0427795025610518e-08,1.1026625131424915e-08,0.1
3182.934,1.0396487329575336e-08,1.0994457835540934e-08,0.1
3183.417,1.0365201051337104e-08,1.0962310027432995e-08,0.1
3183.899,1.0334065518273711e-08,1.0930314608318588e-08,0.1
3184.381,1.0303015644751768e-08,1.0898404715394757e-08,0.1
3184.863,1.0272051209839976e-08,1.0866580134087793e-08,0.1
3185.345,1.0241171993155245e-08,1.0834840650339551e-08,0.1
3185.827,1.021037777486514e-08,1.0803186050621456e-08,0.1
3186.309,1.0179668335687253e-08,1.0771616121917716e-08,0.1
3186.791,1.0149043456887058e-08,1.0740130651738424e-08,0.1
3187.273,1.0118502920276958e-08,1.0708729428103476e-08,0.1
3187.756,1.0087983407931556e-08,1.067734735334562e-08,0.1
3188.238,1.0057611077168288e-08,1.0646114162632336e-08,0.1
3188.72,1.0027322436843802e-08,1.0614964585196067e-08,0.1
3189.202,9.997117270944347e-09,1.058389841112156e-08,0.1
3189.684,9.966995363990637e-09,1.0552915431000304e-08,0.1
3190.166,9.936956501047389e-09,1.0522015435939378e-08,0.1
3190.648,9.907000467712246e-09,1.0491198217552446e-08,0.1
3191.13,9.877127050122077e-09,1.0460463567961888e-08,0.1
3191.613,9.847274313366326e-09,1.042974777130433e-08,0.1
3192.094,9.817627209376593e-09,1.0399241146180149e-08,0.1
3192.577,9.787938979734633e-09,1.0368689792304554e-08,0.1
3193.059,9.758394066543392e-09,1.033828351859421e-08,0.1
3193.541,9.728930707318348e-09,1.0307958781429993e-08,0.1
3194.023,9.699548691377624e-09,1.0277715375956328e-08,0.1
3194.505,9.67024780856872e-09,1.0247553097815456e-08,0.1
3194.987,9.641027849263333e-09,1.0217471743144273e-08,0.1
3195.469,9.611888604360388e-09,1.018747110857839e-08,0.1
3195.951,9.582829865275463e-09,1.0157550991250922e-08,0.1
3196.434,9.55379138602486e-09,1.012764936382897e-08,0.1
3196.916,9.524893200858446e-09,1.00978898403447e-08,0.1
3197.398,9.496074898456872e-09,1.0068210228033676e-08,0.1
3197.88,9.46733627231386e-09,1.0038610325998347e-08,0.1
3198.362,9.438677116442189e-09,1.0009089933827913e-08,0.1
3198.844,9.410097225365082e-09,9.979648851602746e-09,0.1
3199.326,9.381596394123565e-09,9.950286879887608e-09,0.1
3199.808,9.35317441826902e-09,9.921003819736054e-09,0.1
3200.291,9.324772371899956e-09,9.891738964435052e-09,0.1
3200.773,9.296507658055113e-09,9.862613295188581e-09,0.1
3201.255,9.268321188887256e-09,9.83356594315426e-09,0.1
3201.737,9.240212761984106e-09,9.804596711313934e-09,0.1
3202.219,9.212182175436931e-09,9.775705403133161e-09,0.1
3202.701,9.184229227844944e-09,9.746891822554336e-09,0.1
3203.183,9.156353718307532e-09,9.718155773997461e-09,0.1
3203.665,9.128555446425724e-09,9.689497062358368e-09,0.1
3204.147,9.100834212303824e-09,9.660915493009216e-09,0.1
3204.63,9.073132542760793e-09,9.63235181343031e-09,0.1
3205.112,9.045564945259549e-09,9.603924105712073e-09,0.1
3205.594,9.018073788404546e-09,9.57557295883804e-09,0.1
3206.076,8.990658874291913e-09,9.547298180070245e-09,0.1
3206.558,8.963320005506947e-09,9.519099577138881e-09,0.1
3207.04,8.936056985134527e-09,9.490976958246272e-09,0.1
3207.522,8.908869616745238e-09,9.462930132057683e-09,0.1
3208.004,8.881757704403142e-09,9.434958907705505e-09,0.1
3208.487,8.854665038122076e-09,9.407005297915346e-09,0.1
3208.969,8.827703607560146e-09,9.379184862359054e-09,0.1
3209.451,8.800817047766188e-09,9.351439458428217e-09,0.1
3209.933,8.774005164756003e-09,9.323768897113507e-09,0.1
3210.415,8.747267765030438e-09,9.296172989857689e-09,0.1
3210.897,8.720604655573667e-09,9.268651548570816e-09,0.1
3211.379,8.694015643848295e-09,9.2412043856146e-09,0.1
3211.861,8.667500537806692e-09,9.213831313810806e-09,0.1
3212.344,8.641004364702897e-09,9.186475585852951e-09,0.1
3212.826,8.614636648118075e-09,9.159250289388844e-09,0.1
3213.308,8.588342263533318e-09,9.132098524886804e-09,0.1
3213.79,8.562121020808393e-09,9.105020106986481e-09,0.1
3214.272,8.535972730277222e-09,9.078014850777796e-09,0.1
3214.754,8.509897202752121e-09,9.051082571800797e-09,0.1
3215.236,8.483894249511765e-09,9.02422308604588e-09,0.1
3215.718,8.457963682308629e-09,8.997436209953097e-09,0.1
3216.2,8.432105313368141e-09,8.970721760405786e-09,0.1
3216.683,8.406265531438716e-09,8.944024355421301e-09,0.1
3217.165,8.380551146386027e-09,8.917454360723051e-09,0.1
3217.647,8.35490839868911e-09,8.890956245520764e-09,0.1
3218.129,8.329337102443261e-09,8.864529828479578e-09,0.1
3218.611,8.303837072204859e-09,8.838174928705282e-09,0.1
3219.093,8.278408122997122e-09,8.811891365743031e-09,0.1
3219.575,8.253050070303813e-09,8.78567895957909e-09,0.1
3220.057,8.227762730071191e-09,8.759537530636628e-09,0.1
3220.54,8.202493674853276e-09,8.733412884801261e-09,0.1
3221.021,8.177399453063022e-09,8.707466888298881e-09,0.1
3221.504,8.152271197754962e-09,8.681483595244225e-09,0.1
3221.986,8.127265020992925e-09,8.655624433749099e-09,0.1
3222.468,8.102328642914209e-09,8.629835357766582e-09,0.1
3222.95,8.077461882208323e-09,8.604116190331438e-09,0.1
3223.432,8.052664558017055e-09,8.578466754906307e-09,0.1
3223.914,8.027936489934721e-09,8.552886875384358e-09,0.1
3224.396,8.003277498003115e-09,8.527376376091246e-09,0.1
3224.878,7.978687402717313e-09,8.501935081776175e-09,0.1
3225.361,7.954115222102316e-09,8.476510249700624e-09,0.1
3225.843,7.929662525395636e-09,8.451206983973295e-09,0.1
3226.325,7.905278189136632e-09,8.425972399674832e-09,0.1
3226.807,7.880962035603873e-09,8.400806323255652e-09,0.1
3227.289,7.856713887529257e-09,8.37570858159355e-09,0.1
3227.771,7.832533568078081e-09,8.350679001983457e-09,0.1
3228.253,7.808420900864084e-09,8.32571741214495e-09,0.1
3228.735,7.784375709938616e-09,8.300823640215185e-09,0.1
3229.218,7.760348142972914e-09,8.275946078466677e-09,0.1
3229.7,7.736437517626065e-09,8.251187568252814e-09,0.1
3230.182,7.712593842998075e-09,8.226496362514704e-09,0.1
3230.664,7.688816944894741e-09,8.201872291058811e-09,0.1
3231.146,7.665106649557837e-09,8.177315184106264e-09,0.1
3231.628,7.641462783663306e-09,8.152824872292681e-09,0.1
3232.11,7.617885174318711e-09,8.128401186663305e-09,0.1
3232.592,7.594373649065722e-09,8.10404395867872e-09,0.1
3233.074,7.570928035877312e-09,8.079753020209181e-09,0.1
3233.557,7.547499725411783e-09,8.0554780131925e-09,0.1
3234.039,7.524185557842564e-09,8.031319287655635e-09,0.1
3234.521,7.500936788474865e-09,8.007226349348316e-09,0.1
3235.003,7.477753246995729e-09,7.983199031772803e-09,0.1
3235.485,7.454634763516571e-09,7.959237168835975e-09,0.1
3235.967,7.431581168574101e-09,7.935340594851403e-09,0.1
3236.449,7.408592293130541e-09,7.911509144534521e-09,0.1
3236.931,7.385667968566078e-09,7.887742653005601e-09,0.1
3237.414,7.362760666231856e-09,7.863991849376271e-09,0.1
3237.896,7.339965072316294e-09,7.840354916298985e-09,0.1
3238.378,7.317233525607219e-09,7.816782449431695e-09,0.1
3238.86,7.2945658591718406e-09,7.793274285493651e-09,0.1
3239.342,7.271961906488859e-09,7.769830261603985e-09,0.1
3239.824,7.249421501456851e-09,7.746450215276029e-09,0.1
3240.306,7.226944478388389e-09,7.723133984420302e-09,0.1
3240.788,7.204530672010086e-09,7.699881407344224e-09,0.1
3241.271,7.1821336120301705e-09,7.67664427849949e-09,0.1
3241.753,7.159845875167068e-09,7.653518656695984e-09,0.1
3242.235,7.137620861309769e-09,7.630456205614807e-09,0.1
3242.717,7.115458406834151e-09,7.607456765131095e-09,0.1
3243.199,7.093358348523865e-09,7.584520175510228e-09,0.1
3243.681,7.071320523569885e-09,7.561646277407151e-09,0.1
3244.163,7.049344769571349e-09,7.538834911867644e-09,0.1
3244.645,7.027430924535003e-09,7.516085920319687e-09,0.1
3245.127,7.005578826867546e-09,7.493399144581289e-09,0.1
3245.61,6.9837431707648645e-09,7.470727552007016e-09,0.1
3246.092,6.962014211957457e-09,7.448164863140361e-09,0.1
3246.574,6.940346517838526e-09,7.425663917517183e-09,0.1
3247.056,6.9187399284315125e-09,7.403224558491761e-09,0.1
3247.538,6.897194284156441e-09,7.380846629798007e-09,0.1
3248.02,6.875709425832732e-09,7.358529975552366e-09,0.1
3248.502,6.854285194680222e-09,7.336274440250593e-09,0.1
3248.984,6.832921432314317e-09,7.314079868767662e-09,0.1
3249.467,6.8115738452967154e-09,7.291900248790055e-09,0.1
3249.948,6.7903746823821674e-09,7.269872998643746e-09,0.1
3250.431,6.769147493521364e-09,7.247814785112103e-09,0.1
3250.913,6.748024154349444e-09,7.2258626502357925e-09,0.1
3251.395,6.726960497639257e-09,7.203970708883697e-09,0.1
3251.877,6.705956367369771e-09,7.1821388081859e-09,0.1
3252.359,6.6850116079105924e-09,7.1603667956434634e-09,0.1
3252.841,6.6641260640187805e-09,7.138654519129782e-09,0.1
3253.323,6.6432995808408235e-09,7.11700182688879e-09,0.1
3253.805,6.622532003909501e-09,7.095408567534667e-09,0.1
3254.288,6.6017802757454155e-09,7.073829975266602e-09,0.1
3254.77,6.581130170869774e-09,7.05235525152439e-09,0.1
3255.252,6.560538510839818e-09,7.030939508407639e-09,0.1
3255.734,6.540005142728389e-09,7.009582596002743e-09,0.1
3256.216,6.5195299139943e-09,6.988284364758511e-09,0.1
3256.698,6.499112672475928e-09,6.967044665487798e-09,0.1
3257.18,6.478753266391081e-09,6.9458633493718755e-09,0.1
3257.662,6.458451544340566e-09,6.924740267948267e-09,0.1
3258.145,6.438165414609854e-09,6.9036316300907406e-09,0.1
3258.627,6.417978726831121e-09,6.882624694174308e-09,0.1
3259.109,6.3978492708407415e-09,6.8616755494344124e-09,0.1
3259.591,6.377776896747471e-09,6.840784048855406e-09,0.1
3260.073,6.357761455036703e-09,6.81995004577777e-09,0.1
3260.555,6.337802796565488e-09,6.799173393900093e-09,0.1
3261.037,6.317900772566703e-09,6.778453947278136e-09,0.1
3261.519,6.298055234644181e-09,6.757791560322839e-09,0.1
3262.001,6.278266034772147e-09,6.737186087800485e-09,0.1
3262.484,6.25849214375203e-09,6.716594811577913e-09,0.1
3262.966,6.2388152935088965e-09,6.6961028509621506e-09,0.1
3263.448,6.219194339158319e-09,6.675667370898213e-09,0.1
3263.93,6.1996291341515646e-09,6.655288227563367e-09,0.1
3264.412,6.180119532308605e-09,6.634965277485741e-09,0.1
3264.894,6.160665387812209e-09,6.614698377542289e-09,0.1
3265.376,6.141266555215568e-09,6.594487384959135e-09,0.1
3265.858,6.121922889429659e-09,6.574332157310589e-09,0.1
3266.341,6.1025942848958225e-09,6.554190909816338e-09,0.1
3266.823,6.083360632632812e-09,6.534146901107124e-09,0.1
3267.305,6.064181713800464e-09,6.514158231843134e-09,0.1
3267.787,6.045057384761096e-09,6.4942247609834065e-09,0.1
3268.269,6.0259875022360965e-09,6.474346347828563e-09,0.1
3268.751,6.006971923304318e-09,6.454522852023927e-09,0.1
3269.233,5.988010505405641e-09,6.434754133558805e-09,0.1
3269.715,5.969103106333931e-09,6.4150400527606675e-09,0.1
3270.198,5.950210524955368e-09,6.3953397393382154e-09,0.1
3270.68,5.931410849683013e-09,6.3757346288570014e-09,0.1
3271.162,5.91266476846261e-09,6.356183738782181e-09,0.1
3271.644,5.893972140507541e-09,6.336686930799329e-09,0.1
3272.126,5.875332825385267e-09,6.317244066933258e-09,0.1
3272.608,5.8567466830142906e-09,6.297855009543579e-09,0.1
3273.09,5.838213573663199e-09,6.27851962132601e-09,0.1
3273.572,5.819733357951871e-09,6.2592377653112195e-09,0.1
3274.054,5.801305896848178e-09,6.240009304863179e-09,0.1
3274.537,5.782892984180121e-09,6.22079437637317e-09,0.1
3275.019,5.764570725318228e-09,6.201672408556524e-09,0.1
3275.501,5.746300805767298e-09,6.182603428114514e-09,0.1
3275.983,5.7280830878831566e-09,6.163587299740472e-09,0.1
3276.465,5.70991743436829e-09,6.144623888455596e-09,0.1
3276.947,5.691803708266469e-09,6.125713059612023e-09,0.1
3277.429,5.673741772965854e-09,6.106854678890845e-09,0.1
3277.911,5.6557314921962465e-09,6.0880486122979095e-09,0.1
3278.394,5.637735524645997e-09,6.069255871841554e-09,0.1
3278.875,5.619865350875637e-09,6.050592887165949e-09,0.1
3279.358,5.601972226750451e-09,6.0319043233529556e-09,0.1
3279.84,5.584167314122102e-09,6.013306287169747e-09,0.1
3280.322,5.566413379497964e-09,5.994759899766213e-09,0.1
3280.804,5.548710288645639e-09,5.9762650290970675e-09,0.1
3281.286,5.5310579076659405e-09,5.957821543442146e-09,0.1
3281.768,5.5134561029977275e-09,5.939429311401944e-09,0.1
3282.25,5.495904741412096e-09,5.921088201895727e-09,0.1
3282.732,5.478403690015547e-09,5.9027980841656605e-09,0.1
3283.215,5.460916663183767e-09,5.884521039769459e-09,0.1
3283.697,5.443515938506069e-09,5.866332619702841e-09,0.1
3284.179,5.4261651270582845e-09,5.848194800773776e-09,0.1
3284.661,5.408864097271709e-09,5.830107453494284e-09,0.1
3285.143,5.391612717911135e-09,5.812070448691997e-09,0.1
3285.625,5.374410858068238e-09,5.794083657511032e-09,0.1
3286.107,5.357258387163711e-09,5.776146951407681e-09,0.1
3286.589,5.3401551749454115e-09,5.75826020215368e-09,0.1
3287.072,5.323065760548559e-09,5.740386327480318e-09,0.1
3287.554,5.306060777770616e-09,5.722599211467914e-09,0.1
3288.036,5.289104664609458e-09,5.704861669227071e-09,0.1
3288.518,5.272197292112183e-09,5.687173573776271e-09,0.1
3289.0,5.2553385316510405e-09,5.669534798441427e-09,0.1
3289.482,5.2385282549215914e-09,5.651945216861081e-09,0.1
3289.964,5.221766333939795e-09,5.6344047029803e-09,0.1
3290.446,5.205052641042397e-09,5.616913131050458e-09,0.1
3290.928,5.188387048886171e-09,5.599470375634083e-09,0.1
3291.411,5.17173500384183e-09,5.5820402748511406e-09,0.1
3291.893,5.155165331553132e-09,5.564694877990672e-09,0.1
3292.375,5.1386433796274566e-09,5.5473979228953165e-09,0.1
3292.857,5.122169021994501e-09,5.530149285346237e-09,0.1
3293.339,5.105742132901019e-09,5.5129488414260146e-09,0.1
3293.821,5.0893625869072065e-09,5.495796467519354e-09,0.1
3294.303,5.073030258889087e-09,5.478692040315063e-09,0.1
3294.785,5.056745024038005e-09,5.4616354367994845e-09,0.1
3295.268,5.040473117243183e-09,5.444591295582883e-09,0.1
3295.75,5.024281792601692e-09,5.427630070194994e-09,0.1
3296.232,5.008137188312173e-09,5.410716301005252e-09,0.1
3296.714,4.992039180813394e-09,5.393849866200767e-09,0.1
3297.196,4.975987646851021e-09,5.377030644261442e-09,0.1
3297.678,4.959982463482012e-09,5.3602585139687125e-09,0.1
3298.16,4.94402350807266e-09,5.343533354395827e-09,0.1
3298.642,4.9281106582929795e-09,5.3268550449128115e-09,0.1
3299.125,4.912210921029415e-09,5.310189008325544e-09,0.1
3299.607,4.8963900117784405e-09,5.2936041348864785e-09,0.1
